Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1961","1961","m3","90000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1962","1962","m3","92000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1963","1963","m3","94000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1964","1964","m3","96000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1965","1965","m3","98000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1966","1966","m3","101000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1967","1967","m3","103000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1968","1968","m3","106000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1969","1969","m3","108000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1970","1970","m3","111000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1971","1971","m3","114000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1972","1972","m3","117000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1973","1973","m3","120000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1974","1974","m3","123000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1975","1975","m3","126000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1976","1976","m3","128000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1977","1977","m3","130000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1978","1978","m3","131000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1979","1979","m3","132000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1980","1980","m3","131000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1981","1981","m3","130000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1982","1982","m3","127000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1983","1983","m3","124000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1984","1984","m3","121000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1985","1985","m3","119000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1986","1986","m3","117000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1987","1987","m3","116000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1988","1988","m3","116000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1989","1989","m3","117000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1990","1990","m3","120000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1991","1991","m3","127000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1992","1992","m3","135000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1993","1993","m3","144000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1994","1994","m3","153000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1995","1995","m3","161000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1996","1996","m3","167000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1997","1997","m3","171000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1998","1998","m3","175000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","1999","1999","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2000","2000","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2001","2001","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2002","2002","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2003","2003","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2004","2004","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2005","2005","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2006","2006","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2007","2007","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2008","2008","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2009","2009","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2010","2010","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2011","2011","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2012","2012","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2013","2013","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2014","2014","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2015","2015","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2016","2016","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2017","2017","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2018","2018","m3","179000","E","Estimated value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2019","2019","m3","179000","I","Imputed value"
"FO","Forestry Production and Trade","2","Afghanistan","5516","Production","1623","Other industrial roundwood, coniferous (production)","2020","2020","m3","179000","I","Imputed value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","1998","1998","m3","1210","X","Figure from international organizations"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","1999","1999","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2000","2000","m3","0","A","Official figure"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2001","2001","m3","0","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2002","2002","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2003","2003","m3","5100","X","Figure from international organizations"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2004","2004","m3","5100","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2005","2005","m3","5100","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2006","2006","m3","5100","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2007","2007","m3","25305","X","Figure from international organizations"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2008","2008","m3","25305","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2009","2009","m3","25305","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2010","2010","m3","25305","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2011","2011","m3","25305","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2012","2012","m3","25305","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2013","2013","m3","25310","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2014","2014","m3","25310","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2015","2015","m3","25310","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2016","2016","m3","25310","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2017","2017","m3","25310","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2018","2018","m3","25310","E","Estimated value"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2019","2019","m3","1378","A","Official figure"
"FO","Forestry Production and Trade","3","Albania","5516","Production","1623","Other industrial roundwood, coniferous (production)","2020","2020","m3","380","A","Official figure"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1961","1961","m3","71000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1962","1962","m3","72000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1963","1963","m3","74000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1964","1964","m3","75000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1965","1965","m3","77000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1966","1966","m3","79000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1967","1967","m3","81000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1968","1968","m3","84000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1969","1969","m3","86000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1970","1970","m3","89000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1971","1971","m3","92000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1972","1972","m3","94000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1973","1973","m3","97000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1974","1974","m3","100000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1975","1975","m3","104000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1976","1976","m3","107000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1977","1977","m3","110000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1978","1978","m3","114000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1979","1979","m3","118000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1980","1980","m3","121000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1981","1981","m3","125000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1982","1982","m3","129000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1983","1983","m3","134000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1984","1984","m3","138000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1985","1985","m3","142000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1986","1986","m3","146000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1987","1987","m3","150000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1988","1988","m3","154000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1989","1989","m3","158000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1990","1990","m3","162000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1991","1991","m3","166000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1992","1992","m3","170000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1993","1993","m3","174000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1994","1994","m3","178000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1995","1995","m3","182000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1996","1996","m3","186000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1997","1997","m3","191000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1998","1998","m3","195000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","1999","1999","m3","200000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2000","2000","m3","81000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2001","2001","m3","109000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2002","2002","m3","109000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2003","2003","m3","44600","A","Official figure"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2004","2004","m3","55600","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2005","2005","m3","30100","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2006","2006","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2007","2007","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2008","2008","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2009","2009","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2010","2010","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2011","2011","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2012","2012","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2013","2013","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2014","2014","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2015","2015","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2016","2016","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2017","2017","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2018","2018","m3","40000","E","Estimated value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2019","2019","m3","40000","I","Imputed value"
"FO","Forestry Production and Trade","4","Algeria","5516","Production","1623","Other industrial roundwood, coniferous (production)","2020","2020","m3","40000","I","Imputed value"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1961","1961","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1962","1962","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1963","1963","m3","5000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1964","1964","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1965","1965","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1994","1994","m3","4000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1995","1995","m3","56000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1996","1996","m3","3000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1997","1997","m3","1000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1998","1998","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","1999","1999","m3","31000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2000","2000","m3","3000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2001","2001","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2002","2002","m3","2000","E","Estimated value"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2003","2003","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2004","2004","m3","9000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2005","2005","m3","8000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2006","2006","m3","43000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2007","2007","m3","237000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2008","2008","m3","72872","E","Estimated value"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2009","2009","m3","9000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2010","2010","m3","10000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2011","2011","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2012","2012","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2013","2013","m3","2000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2014","2014","m3","4610","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2015","2015","m3","7000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2016","2016","m3","5000","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2017","2017","m3","1571","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2018","2018","m3","15329","A","Official figure"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2019","2019","m3","15329","I","Imputed value"
"FO","Forestry Production and Trade","9","Argentina","5516","Production","1623","Other industrial roundwood, coniferous (production)","2020","2020","m3","15329","I","Imputed value"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","1998","1998","m3","0","E","Estimated value"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","1999","1999","m3","0","E","Estimated value"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2000","2000","m3","0","E","Estimated value"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2001","2001","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2002","2002","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2003","2003","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2004","2004","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2005","2005","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2006","2006","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2007","2007","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2008","2008","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2009","2009","m3","0","X","Figure from international organizations"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2010","2010","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2011","2011","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2012","2012","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2013","2013","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2014","2014","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2015","2015","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2016","2016","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2017","2017","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2018","2018","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2019","2019","m3","0","A","Official figure"
"FO","Forestry Production and Trade","1","Armenia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2020","2020","m3","0","A","Official figure"
